a_score,score,avis,̴r,file
0.028639618138424822,12.0,jyllandsposten,2016-2017,article1.txt
0.03856749311294766,14.0,jyllandsposten,2016-2017,article10.txt
0.0,0.0,jyllandsposten,2016-2017,article11.txt
0.023872679045092837,9.0,jyllandsposten,2016-2017,article12.txt
0.007874015748031496,4.0,jyllandsposten,2016-2017,article13.txt
0.023166023166023165,6.0,jyllandsposten,2016-2017,article14.txt
0.021212121212121213,7.0,jyllandsposten,2016-2017,article15.txt
0.0036363636363636364,1.0,jyllandsposten,2016-2017,article16.txt
0.006802721088435374,2.0,jyllandsposten,2016-2017,article17.txt
0.03591160220994475,13.0,jyllandsposten,2016-2017,article18.txt
0.04460966542750929,12.0,jyllandsposten,2016-2017,article19.txt
-0.028462998102466792,-15.0,jyllandsposten,2016-2017,article2.txt
0.026385224274406333,10.0,jyllandsposten,2016-2017,article20.txt
0.051643192488262914,22.0,jyllandsposten,2016-2017,article21.txt
0.038461538461538464,15.0,jyllandsposten,2016-2017,article22.txt
0.011494252873563218,4.0,jyllandsposten,2016-2017,article23.txt
0.022988505747126436,8.0,jyllandsposten,2016-2017,article24.txt
0.017167381974248927,8.0,jyllandsposten,2016-2017,article25.txt
0.022813688212927757,6.0,jyllandsposten,2016-2017,article26.txt
0.024096385542168676,12.0,jyllandsposten,2016-2017,article27.txt
0.02763819095477387,11.0,jyllandsposten,2016-2017,article28.txt
0.040697674418604654,14.0,jyllandsposten,2016-2017,article29.txt
0.021806853582554516,7.0,jyllandsposten,2016-2017,article3.txt
0.039473684210526314,18.0,jyllandsposten,2016-2017,article30.txt
0.02027027027027027,6.0,jyllandsposten,2016-2017,article31.txt
0.023809523809523808,11.0,jyllandsposten,2016-2017,article32.txt
0.0,0.0,jyllandsposten,2016-2017,article33.txt
0.016286644951140065,5.0,jyllandsposten,2016-2017,article34.txt
0.0399002493765586,16.0,jyllandsposten,2016-2017,article35.txt
0.036414565826330535,13.0,jyllandsposten,2016-2017,article36.txt
0.02072538860103627,8.0,jyllandsposten,2016-2017,article37.txt
0.05128205128205128,24.0,jyllandsposten,2016-2017,article38.txt
0.0,0.0,jyllandsposten,2016-2017,article39.txt
0.02313624678663239,9.0,jyllandsposten,2016-2017,article4.txt
-0.017114914425427872,-7.0,jyllandsposten,2016-2017,article40.txt
0.029197080291970802,12.0,jyllandsposten,2016-2017,article5.txt
0.040268456375838924,12.0,jyllandsposten,2016-2017,article6.txt
-0.008152173913043478,-3.0,jyllandsposten,2016-2017,article7.txt
-0.01557632398753894,-5.0,jyllandsposten,2016-2017,article8.txt
0.021333333333333333,8.0,jyllandsposten,2016-2017,article9.txt
